,output,target,rel_error
32,36.473824,39.0,0.06477375
132,53.324753,65.0,0.1796192
153,62.285934,67.0,0.070359185
127,73.182014,78.0,0.061769046
70,66.297745,87.0,0.23795696
119,79.56343,92.0,0.1351801
122,79.77935,114.0,0.30018115
146,91.422806,116.0,0.21187237
41,138.35387,132.0,-0.04813535
87,172.80873,181.0,0.04525563
9,222.64862,203.0,-0.09679124
36,204.52562,211.0,0.030684268
99,222.46307,213.0,-0.044427577
22,219.41934,220.0,0.0026393544
86,211.70576,220.0,0.03770107
0,234.10439,229.0,-0.022289893
116,206.5717,232.0,0.10960474
130,261.2625,274.0,0.046487182
55,278.0326,284.0,0.021011997
106,282.786,289.0,0.021501692
49,272.16937,294.0,0.074253835
157,289.49084,301.0,0.038236395
20,294.30585,302.0,0.025477327
176,279.05182,303.0,0.0790369
1,293.8512,304.0,0.033384223
178,291.6985,311.0,0.062062744
141,298.89944,319.0,0.06301115
16,344.03992,338.0,-0.017869577
131,362.9984,344.0,-0.055227946
65,342.43576,353.0,0.029927025
43,344.14557,362.0,0.049321633
179,388.21545,407.0,0.046153676
79,357.1309,419.0,0.14765897
126,449.05563,435.0,-0.0323118
68,428.55585,445.0,0.03695315
149,437.45667,454.0,0.036439065
167,452.85065,457.0,0.009079547
92,477.81876,458.0,-0.043272395
134,475.7426,463.0,-0.027521847
172,499.39044,473.0,-0.055793747
93,473.5982,479.0,0.011277232
100,468.16345,490.0,0.044564385
39,502.36935,498.0,-0.008773804
59,528.82355,507.0,-0.043044474
148,514.9203,513.0,-0.0037432516
17,547.84515,522.0,-0.04951179
88,514.4352,531.0,0.031195516
113,551.84357,537.0,-0.027641652
76,576.9128,540.0,-0.068357
174,570.5445,550.0,-0.037353627
128,531.62024,553.0,0.038661413
107,550.1103,555.0,0.008810287
23,544.07715,562.0,0.031891193
42,542.2162,566.0,0.042020872
64,563.3445,570.0,0.011676347
26,592.82336,591.0,-0.0030852186
66,567.83984,603.0,0.058308717
152,632.25977,609.0,-0.038193375
124,639.44604,610.0,-0.048272204
144,657.10925,614.0,-0.07021051
163,604.5837,627.0,0.035751708
117,620.6508,660.0,0.059619974
48,645.6799,660.0,0.021697165
47,677.64075,674.0,-0.0054017017
