,output,target,rel_error
1,117.26093,80.0,-0.46576166
166,114.48039,102.0,-0.12235679
22,167.46716,132.0,-0.26869062
126,131.48091,138.0,0.047239773
144,131.48682,153.0,0.14060904
66,149.42856,155.0,0.035944786
130,134.9268,162.0,0.16711849
65,204.54395,164.0,-0.24721918
153,172.59212,192.0,0.10108272
157,181.32079,202.0,0.10237235
37,179.62598,213.0,0.15668556
98,199.1545,215.0,0.073700026
72,193.32335,220.0,0.12125751
147,259.89713,231.0,-0.12509578
151,198.80017,234.0,0.15042663
50,184.05096,235.0,0.2168044
2,251.96182,252.0,0.00015149798
88,231.72707,255.0,0.09126641
27,321.5406,284.0,-0.13218518
110,280.05426,288.0,0.027589373
115,353.7515,298.0,-0.18708555
64,277.65344,301.0,0.077563316
103,280.46033,301.0,0.06823812
15,276.26318,307.0,0.100119926
145,324.90765,320.0,-0.0153364185
23,347.617,339.0,-0.025418893
142,301.3821,342.0,0.11876576
92,314.8558,343.0,0.08205305
105,322.85803,344.0,0.06145921
136,394.10193,346.0,-0.13902292
114,369.5891,346.0,-0.06817662
109,358.68176,363.0,0.01189597
139,386.59146,373.0,-0.036438234
53,358.6387,376.0,0.046173666
160,366.4821,379.0,0.033028796
161,408.7979,387.0,-0.056325357
36,383.41724,410.0,0.06483601
113,402.5157,412.0,0.02302018
171,423.593,432.0,0.019460678
62,473.38397,457.0,-0.035851143
100,457.81003,462.0,0.009069203
96,468.708,465.0,-0.00797421
133,518.3108,466.0,-0.11225492
128,465.61798,470.0,0.009323445
47,468.5091,475.0,0.013665065
61,452.256,490.0,0.07702855
94,437.221,505.0,0.13421583
4,507.81354,515.0,0.013954296
80,568.8246,522.0,-0.08970227
164,476.9295,526.0,0.09328992
140,562.54913,531.0,-0.05941456
74,445.6857,536.0,0.16849683
138,533.88763,537.0,0.0057958392
11,536.3938,547.0,0.019389765
5,565.361,550.0,-0.027929133
49,528.54474,566.0,0.06617537
63,529.266,572.0,0.0747098
0,540.13025,577.0,0.06389905
112,642.9079,614.0,-0.047081266
137,569.5205,617.0,0.076952174
152,547.09076,623.0,0.12184469
84,642.6554,632.0,-0.016859803
83,714.8623,639.0,-0.11872035
93,588.47144,642.0,0.08337782
42,625.9236,648.0,0.034068543
32,538.0217,671.0,0.19817924
101,687.1131,674.0,-0.019455636
76,624.18884,679.0,0.08072335
168,699.3309,679.0,-0.029942373
123,694.8092,679.0,-0.02328307
8,737.85034,695.0,-0.061655167
56,628.5489,706.0,0.10970412
46,772.41144,713.0,-0.083326
125,692.32135,730.0,0.05161459
124,809.45935,731.0,-0.10733153
69,753.5193,735.0,-0.025196308
57,705.93365,739.0,0.044744715
79,793.66614,740.0,-0.072521806
173,743.78925,744.0,0.00028327203
108,652.8506,748.0,0.1272051
16,657.1066,763.0,0.13878554
148,732.373,767.0,0.04514604
163,845.84186,771.0,-0.09707115
146,673.0048,775.0,0.13160668
134,834.5408,775.0,-0.0768268
155,804.515,783.0,-0.027477669
28,747.53345,786.0,0.048939634
78,839.1295,803.0,-0.04499317
106,816.83655,815.0,-0.002253433
67,849.73975,826.0,-0.028740613
116,848.4331,832.0,-0.019751329
91,754.91565,836.0,0.09699085
159,855.287,842.0,-0.01578027
150,762.2556,842.0,0.09470829
6,819.97003,864.0,0.05096061
43,864.0573,869.0,0.005687788
52,923.5903,901.0,-0.025072442
176,930.2947,921.0,-0.010091941
162,944.41345,931.0,-0.014407575
107,989.55316,937.0,-0.05608662
31,803.68427,943.0,0.14773673
158,935.1077,955.0,0.020829605
172,934.77155,962.0,0.028304007
179,987.7113,977.0,-0.010963463
143,967.65436,997.0,0.029433943
119,1055.868,1002.0,-0.05376052
70,1002.1714,1027.0,0.024175866
12,927.896,1057.0,0.12214191
45,1147.6965,1083.0,-0.059738256
121,1091.2008,1086.0,-0.0047889557
104,1196.1619,1093.0,-0.09438414
20,1107.6224,1111.0,0.0030401112
102,1164.2996,1129.0,-0.03126622
169,1128.2692,1132.0,0.0032957906
175,1019.07587,1141.0,0.10685726
141,1179.9277,1160.0,-0.017179081
77,1249.82,1231.0,-0.01528834
120,1294.5676,1249.0,-0.036483288
81,1254.6158,1286.0,0.024404475
167,1313.8076,1289.0,-0.01924563
85,1390.9796,1304.0,-0.06670216
122,1359.05,1304.0,-0.042216294
117,1263.9779,1315.0,0.038800072
35,1353.9403,1342.0,-0.008897398
68,1396.7803,1363.0,-0.024783766
132,1461.5598,1369.0,-0.06761126
9,1285.3794,1380.0,0.06856566
10,1364.7411,1387.0,0.016048241
25,1306.0692,1394.0,0.06307804
131,1237.1609,1403.0,0.118203215
178,1402.965,1420.0,0.011996503
60,1402.6255,1423.0,0.014317999
154,1445.713,1431.0,-0.01028163
39,1409.9141,1436.0,0.018165695
87,1452.0846,1436.0,-0.011200971
55,1497.8545,1446.0,-0.035860647
19,1500.6406,1475.0,-0.017383475
18,1385.0681,1483.0,0.066036336
40,1571.3975,1544.0,-0.01774447
24,1498.8372,1567.0,0.04349894
41,1629.7604,1597.0,-0.020513698
111,1529.6941,1604.0,0.046325378
33,1656.4604,1619.0,-0.023138016
95,1616.5222,1631.0,0.00887663
135,1607.7579,1639.0,0.019061662
86,1631.0093,1641.0,0.0060881916
21,1624.4907,1645.0,0.012467646
3,1721.7178,1654.0,-0.040941823
7,1634.8118,1657.0,0.013390605
44,1703.7961,1666.0,-0.02268676
48,1775.594,1678.0,-0.0581609
54,1709.2585,1687.0,-0.013194159
30,1761.2161,1718.0,-0.025154868
127,1721.175,1731.0,0.0056758816
73,1754.4954,1735.0,-0.01123652
17,1720.0852,1776.0,0.031483557
29,1767.7228,1799.0,0.017385893
51,1853.3622,1799.0,-0.030218
149,1870.3884,1836.0,-0.01873008
97,1867.8953,1847.0,-0.011313083
59,1820.2915,1883.0,0.03330244
89,1906.564,1903.0,-0.0018728139
13,1839.463,1925.0,0.044434797
90,2011.5901,1928.0,-0.043355856
34,2039.5747,1958.0,-0.04166226
177,2044.4889,2071.0,0.0128011145
129,2185.5698,2087.0,-0.04723039
71,2062.247,2102.0,0.018911956
165,2140.335,2108.0,-0.015339166
170,2220.775,2110.0,-0.052499954
174,2120.3237,2119.0,-0.00062469585
58,2202.542,2141.0,-0.028744508
38,2176.4077,2159.0,-0.00806286
26,2284.132,2308.0,0.010341386
