,output,target,rel_error
69,130.09415,65.0,-1.0014484
121,144.69339,71.0,-1.037935
120,149.63419,104.0,-0.43879026
81,136.30286,114.0,-0.19563909
136,155.02441,114.0,-0.35986328
114,165.69434,138.0,-0.2006836
8,201.66191,144.0,-0.40042993
36,183.16608,163.0,-0.12371826
132,183.91606,169.0,-0.08826072
20,194.72508,202.0,0.036014445
73,250.2124,210.0,-0.19148763
92,222.53108,220.0,-0.011504919
134,258.1102,252.0,-0.024246821
99,223.259,294.0,0.24061564
107,260.94922,301.0,0.13305907
0,299.39136,303.0,0.011909711
5,307.12195,326.0,0.057908133
174,252.3187,329.0,0.23307388
94,318.43857,337.0,0.055078432
54,218.8545,344.0,0.36379504
56,344.11554,344.0,-0.00033587078
22,309.6963,344.0,0.09972009
155,344.87143,355.0,0.028531184
23,375.2564,360.0,-0.042378914
133,338.13928,367.0,0.07863956
29,355.6572,379.0,0.06159051
142,371.92038,383.0,0.028928513
76,296.22345,419.0,0.29302278
85,413.8379,441.0,0.061592083
150,363.28418,445.0,0.18363106
46,369.10193,446.0,0.1724172
156,421.75293,451.0,0.06484938
61,464.91974,457.0,-0.017329844
152,393.0119,461.0,0.14747961
169,442.7287,463.0,0.04378251
70,446.9216,465.0,0.03887828
84,520.1854,473.0,-0.09975777
55,453.87994,488.0,0.06991815
131,415.46375,490.0,0.15211481
17,459.35904,491.0,0.064441875
37,363.47894,499.0,0.2715853
159,461.5411,500.0,0.07691778
123,404.86908,505.0,0.19827905
101,435.71088,505.0,0.13720618
172,462.29932,507.0,0.08816703
34,473.00824,513.0,0.07795665
59,441.66504,513.0,0.1390545
35,464.9433,519.0,0.104155496
14,530.002,531.0,0.001879446
116,455.48407,535.0,0.1486279
115,476.23373,548.0,0.13096035
75,527.5364,550.0,0.04084295
91,448.7465,553.0,0.18852353
98,636.90247,569.0,-0.11933649
143,484.21545,572.0,0.15346949
48,653.7361,614.0,-0.06471675
128,565.44006,620.0,0.087999895
26,618.7075,638.0,0.030238997
21,549.79297,642.0,0.14362466
141,455.9597,643.0,0.29088697
43,518.82715,644.0,0.19436778
102,588.89636,648.0,0.091209315
31,520.42664,650.0,0.19934364
10,475.72192,671.0,0.29102546
83,567.38513,679.0,0.16438125
161,618.4788,683.0,0.09446732
32,592.7761,685.0,0.13463339
109,637.8353,686.0,0.0702109
103,566.0171,689.0,0.1784948
158,653.70557,692.0,0.055338778
125,538.68585,692.0,0.22155224
