,output,target,rel_error
18,14.591526,1.0,-13.591526
39,14.590221,1.0,-13.590221
111,14.590828,1.0,-13.590828
42,14.590221,1.0,-13.590221
115,14.590221,1.0,-13.590221
141,14.590221,1.0,-13.590221
17,14.597268,1.0,-13.597268
50,14.590563,1.0,-13.590563
90,14.590221,1.0,-13.590221
164,14.590298,1.0,-13.590298
172,14.590221,1.0,-13.590221
2,14.594709,1.0,-13.594709
54,14.590586,1.0,-13.590586
168,14.590221,1.0,-13.590221
5,14.590221,1.0,-13.590221
62,14.593374,1.0,-13.593374
102,14.590221,2.0,-6.2951107
113,14.590221,2.0,-6.2951107
53,14.59381,2.0,-6.296905
44,14.590221,2.0,-6.2951107
25,14.590221,2.0,-6.2951107
22,14.590221,2.0,-6.2951107
23,14.590383,2.0,-6.2951913
20,14.590221,2.0,-6.2951107
142,14.59379,2.0,-6.296895
99,14.590221,2.0,-6.2951107
143,14.590221,2.0,-6.2951107
149,14.590221,2.0,-6.2951107
153,14.590221,2.0,-6.2951107
13,14.590254,2.0,-6.295127
155,14.590221,2.0,-6.2951107
56,14.590221,2.0,-6.2951107
78,14.590221,3.0,-3.8634071
82,14.590221,3.0,-3.8634071
73,14.590221,3.0,-3.8634071
86,14.592819,3.0,-3.864273
69,14.592245,3.0,-3.8640816
75,14.590221,3.0,-3.8634071
174,14.590221,3.0,-3.8634071
100,14.590221,3.0,-3.8634071
3,14.590221,3.0,-3.8634071
21,14.590221,3.0,-3.8634071
12,14.590221,3.0,-3.8634071
34,14.590221,3.0,-3.8634071
114,14.590221,3.0,-3.8634071
120,14.591859,3.0,-3.8639529
58,14.590221,4.0,-2.6475554
122,14.590221,4.0,-2.6475554
130,14.590221,4.0,-2.6475554
83,14.590221,4.0,-2.6475554
173,14.591425,4.0,-2.6478562
70,14.590221,4.0,-2.6475554
157,14.590221,4.0,-2.6475554
159,14.592868,4.0,-2.648217
68,14.594424,4.0,-2.648606
161,14.590221,4.0,-2.6475554
171,14.59305,4.0,-2.6482625
87,14.590221,4.0,-2.6475554
52,14.594071,4.0,-2.6485178
26,14.591211,4.0,-2.6478028
6,14.590221,4.0,-2.6475554
43,14.590221,4.0,-2.6475554
51,14.590221,4.0,-2.6475554
84,14.590221,5.0,-1.9180443
29,14.600113,5.0,-1.9200226
119,14.591504,5.0,-1.9183009
127,14.592301,5.0,-1.9184602
138,14.590221,5.0,-1.9180443
109,14.590681,5.0,-1.9181362
151,14.590221,5.0,-1.9180443
156,14.590999,5.0,-1.9181998
31,14.591494,5.0,-1.9182987
48,14.590221,5.0,-1.9180443
163,14.597063,5.0,-1.9194126
1,14.592301,6.0,-1.4320502
60,14.592747,6.0,-1.4321245
125,14.594255,6.0,-1.4323759
135,14.590221,6.0,-1.4317036
140,14.590221,6.0,-1.4317036
38,14.595791,6.0,-1.4326319
41,14.590221,6.0,-1.4317036
55,14.590221,6.0,-1.4317036
137,14.590981,7.0,-1.0844258
74,14.590221,7.0,-1.0843173
16,14.590221,7.0,-1.0843173
61,14.590221,7.0,-1.0843173
133,14.593934,7.0,-1.0848477
71,14.590221,7.0,-1.0843173
14,14.590221,8.0,-0.8237777
126,14.591667,8.0,-0.8239584
147,14.590221,8.0,-0.8237777
79,14.590221,8.0,-0.8237777
166,14.594265,8.0,-0.8242831
108,14.593556,9.0,-0.6215063
145,14.590434,9.0,-0.6211593
36,14.590221,9.0,-0.6211357
88,14.590221,10.0,-0.45902213
7,14.594709,10.0,-0.45947093
158,14.590221,11.0,-0.32638377
107,14.593142,11.0,-0.32664922
30,14.590221,11.0,-0.32638377
150,14.590221,11.0,-0.32638377
129,14.590221,11.0,-0.32638377
94,14.590221,11.0,-0.32638377
152,14.590221,11.0,-0.32638377
169,14.596246,11.0,-0.32693145
128,14.591743,12.0,-0.21597862
121,14.59381,12.0,-0.21615084
11,14.590221,12.0,-0.21585178
131,14.595065,12.0,-0.21625543
19,14.590221,12.0,-0.21585178
116,14.5920315,12.0,-0.21600263
57,14.592165,13.0,-0.12247423
64,14.590221,13.0,-0.12232472
139,14.590221,14.0,-0.04215867
63,14.590221,14.0,-0.04215867
0,14.591121,15.0,0.027258618
72,14.590221,15.0,0.027318573
49,14.595373,15.0,0.026975123
9,14.593624,15.0,0.027091725
101,14.595678,15.0,0.026954778
132,14.590221,15.0,0.027318573
4,14.590221,15.0,0.027318573
144,14.590888,16.0,0.0880695
123,14.593048,16.0,0.087934494
28,14.590221,16.0,0.08811116
118,14.590221,16.0,0.08811116
37,14.590221,16.0,0.08811116
