,output,target,rel_error
83,40.58709,10.0,3.058709
107,40.981754,65.0,0.3695115
110,43.78071,80.0,0.45274115
75,41.40639,87.0,0.5240645
178,41.50065,90.0,0.53888166
152,41.97216,92.0,0.54378086
165,42.186092,95.0,0.55593586
93,41.839012,114.0,0.63299114
140,42.519066,137.0,0.68964183
103,45.306633,145.0,0.6875405
99,45.65724,156.0,0.7073254
88,47.210026,157.0,0.6992992
54,50.432686,174.0,0.710157
132,50.112392,179.0,0.72004247
0,52.981766,202.0,0.73771405
46,64.561455,220.0,0.7065388
98,74.82405,221.0,0.66142964
163,59.310738,229.0,0.7410012
123,80.70511,232.0,0.65213317
136,56.432602,238.0,0.76288825
85,73.20315,242.0,0.6975076
56,85.21339,247.0,0.6550066
66,72.94178,252.0,0.7105485
22,65.48373,255.0,0.743201
57,74.87156,257.0,0.70867103
150,88.30358,269.0,0.67173386
137,75.2589,274.0,0.72533244
27,89.473366,301.0,0.70274633
86,102.049576,302.0,0.6620875
174,89.70677,329.0,0.72733504
97,127.01692,338.0,0.6242103
134,116.301674,339.0,0.6569272
151,112.16348,360.0,0.6884348
109,152.1157,362.0,0.5797909
126,143.7314,365.0,0.60621536
60,133.23273,373.0,0.6428077
82,153.54272,376.0,0.59164166
127,133.00203,381.0,0.6509133
154,145.60097,390.0,0.62666416
96,200.71027,403.0,0.5019596
26,202.56096,406.0,0.5010814
48,124.33288,419.0,0.7032628
5,259.9302,437.0,0.40519404
29,265.27173,445.0,0.40388376
157,266.74402,453.0,0.4111611
162,254.28807,454.0,0.4398941
179,282.49084,458.0,0.38320777
74,289.84296,470.0,0.38331285
58,301.5656,473.0,0.36244056
76,327.46088,486.0,0.3262122
39,335.0899,493.0,0.32030445
47,340.0342,500.0,0.31993157
90,347.96686,507.0,0.31367484
61,360.83368,507.0,0.2882965
51,332.86777,513.0,0.35113496
1,387.6032,535.0,0.27550802
69,414.13123,537.0,0.22880591
144,396.54468,540.0,0.265658
9,416.75488,540.0,0.2282317
79,357.58444,553.0,0.35337353
35,373.7036,566.0,0.33974627
168,377.8005,566.0,0.33250794
14,425.37094,578.0,0.2640641
170,432.05463,582.0,0.2576381
55,470.10706,601.0,0.21779191
143,480.536,610.0,0.21223605
160,462.8819,616.0,0.24856836
42,486.98248,623.0,0.21832667
73,508.19318,634.0,0.19843347
131,515.21674,657.0,0.21580406
124,470.05267,660.0,0.28779897
23,477.1844,660.0,0.27699336
77,460.7539,669.0,0.31127965
101,494.15927,671.0,0.26354802
28,565.55817,689.0,0.17916086
50,532.5437,697.0,0.23594879
52,539.44055,719.0,0.24973498
34,522.29614,721.0,0.2755948
153,600.18005,744.0,0.19330639
141,589.8316,746.0,0.20934102
148,484.60043,748.0,0.35213846
95,595.70465,749.0,0.20466669
130,588.03394,761.0,0.22728786
159,598.53015,766.0,0.21862905
11,592.0563,783.0,0.24386172
117,630.5603,812.0,0.2234479
