,output,target,rel_error
25,149.26746,65.0,-1.2964224
78,181.20761,155.0,-0.16908136
7,173.09862,156.0,-0.10960652
161,178.20538,157.0,-0.13506614
38,187.80087,181.0,-0.03757388
15,201.62555,197.0,-0.023479946
124,191.51651,213.0,0.10086145
142,187.15381,218.0,0.14149629
80,228.79953,225.0,-0.0168868
31,251.39137,242.0,-0.038807325
66,231.67642,257.0,0.09853532
158,244.80005,274.0,0.10656916
57,319.03378,284.0,-0.12335839
45,276.0551,288.0,0.041475296
1,273.85565,297.0,0.0779271
43,280.31018,301.0,0.06873694
33,314.71082,302.0,-0.04208879
96,252.2036,303.0,0.16764489
108,272.70264,304.0,0.102951854
129,293.15103,313.0,0.06341524
24,291.9381,316.0,0.07614522
69,303.9602,320.0,0.05012436
122,276.78683,328.0,0.1561377
117,332.87537,338.0,0.015161638
41,363.77203,341.0,-0.06678016
9,307.0001,343.0,0.104956
104,313.57483,344.0,0.08844526
77,370.56995,348.0,-0.064856164
133,356.7533,362.0,0.014493657
68,347.38864,366.0,0.050850708
92,371.28174,410.0,0.09443478
0,363.4048,448.0,0.1888286
110,499.11438,458.0,-0.089769386
143,434.18265,466.0,0.06827758
174,444.38272,479.0,0.072269894
134,466.8165,481.0,0.02948753
36,488.01825,484.0,-0.008302168
177,437.78665,490.0,0.10655785
106,461.8287,491.0,0.059412006
179,494.21375,519.0,0.047757715
118,467.4901,526.0,0.11123553
136,494.91428,535.0,0.074926585
112,520.5271,537.0,0.030675793
22,547.05493,544.0,-0.0056156833
13,536.0964,547.0,0.019933501
2,592.15405,562.0,-0.053654898
176,533.9999,572.0,0.06643378
153,653.3427,601.0,-0.0870927
87,698.7115,614.0,-0.13796659
12,620.49097,634.0,0.021307623
8,621.96704,660.0,0.057625696
26,669.654,661.0,-0.013092272
126,705.9396,674.0,-0.047388095
132,675.6855,675.0,-0.0010155346
44,717.33185,679.0,-0.056453384
3,610.05115,692.0,0.11842319
35,716.05945,693.0,-0.03327482
