,output,target,rel_error
53,128.73195,78.0,-0.6504096
157,120.56819,87.0,-0.38584128
123,122.9036,90.0,-0.36559558
174,158.01314,135.0,-0.17046769
100,162.11603,162.0,-0.00071622117
106,177.3003,162.0,-0.09444625
136,181.12091,169.0,-0.07172137
91,210.2751,172.0,-0.22252965
178,198.39705,187.0,-0.060946785
9,221.67972,201.0,-0.102884166
131,231.42654,210.0,-0.102031164
44,239.55646,219.0,-0.093865104
152,244.42026,229.0,-0.06733737
14,258.9348,231.0,-0.120929934
67,277.00934,255.0,-0.08631113
77,270.386,274.0,0.013189831
159,311.92102,284.0,-0.09831345
21,287.9982,285.0,-0.010519998
60,300.789,300.0,-0.002630005
149,310.46255,301.0,-0.031437058
76,306.14804,302.0,-0.013735235
64,292.80634,303.0,0.033642456
172,341.61325,320.0,-0.067541406
105,309.84235,329.0,0.05822995
117,346.4234,339.0,-0.021897938
37,331.29395,344.0,0.036936205
130,366.07526,346.0,-0.05802097
99,356.3294,355.0,-0.0037448078
26,347.0246,360.0,0.036042787
52,355.8783,362.0,0.016910784
140,364.38748,362.0,-0.0065952535
80,371.98804,365.0,-0.019145308
2,372.78455,379.0,0.016399615
110,356.00043,381.0,0.06561568
148,411.02576,406.0,-0.012378711
12,445.35742,435.0,-0.023810165
167,445.90012,437.0,-0.020366399
114,448.35944,441.0,-0.016688064
19,456.68765,446.0,-0.023963347
93,475.80206,451.0,-0.054993488
4,430.3328,461.0,0.066523224
120,450.36166,467.0,0.03562813
90,500.95984,473.0,-0.05911171
66,490.24173,475.0,-0.03208785
55,476.85925,479.0,0.0044692005
25,464.83795,481.0,0.033600934
129,495.29785,486.0,-0.019131381
63,483.26285,487.0,0.0076738237
155,494.94025,488.0,-0.014221816
139,466.91675,491.0,0.049049392
95,502.651,493.0,-0.019576067
47,475.1149,505.0,0.05917842
127,498.27667,508.0,0.01914041
13,538.8122,535.0,-0.007125598
6,531.30273,544.0,0.023340562
34,501.89798,548.0,0.08412778
27,544.839,562.0,0.030535607
150,575.0493,566.0,-0.015988192
146,601.2302,569.0,-0.056643628
142,564.03577,570.0,0.010463567
3,569.74664,577.0,0.01257081
137,580.0359,582.0,0.0033747617
49,593.31647,591.0,-0.0039195726
30,630.5648,601.0,-0.04919271
